10.1621/YjauVBA6hX.1,,,,,,,,,,,
,,,,,,,,,,,
ID,Family,Physiological System,Organ,Species,Gene,Percentile,Discovery Rate,GMFC,cPValue,DOI,
1822689,Androgen receptor,ALL,ALL,House Mouse,Cdh9,89.09,0.178571429,1.299501719,0.011708399,10.1621/YjauVBA6hX.1,
1822662,Androgen receptor,ALL,ALL,House Mouse,Gtf3a,89.09,0.178571429,1.187535304,0.011708399,10.1621/YjauVBA6hX.1,
1821877,Androgen receptor,ALL,ALL,House Mouse,Zfpm1,89.09,0.178571429,1.183013926,0.011708399,10.1621/YjauVBA6hX.1,
1821763,Androgen receptor,ALL,ALL,House Mouse,Zswim1,89.09,0.178571429,1.177929445,0.011708399,10.1621/YjauVBA6hX.1,
1821582,Androgen receptor,ALL,ALL,House Mouse,Cstf2t,89.09,0.178571429,1.106081005,0.011708399,10.1621/YjauVBA6hX.1,
1821575,Androgen receptor,ALL,ALL,House Mouse,Fam13b,89.09,0.178571429,1.199572947,0.011708399,10.1621/YjauVBA6hX.1,
1821022,Androgen receptor,ALL,ALL,House Mouse,Gne,89.09,0.178571429,1.131548238,0.011708399,10.1621/YjauVBA6hX.1,
1820130,Androgen receptor,ALL,ALL,House Mouse,Cdc42se1,89.09,0.178571429,1.144630169,0.011708399,10.1621/YjauVBA6hX.1,
1820124,Androgen receptor,ALL,ALL,House Mouse,Ufc1,89.09,0.178571429,1.20845427,0.011708399,10.1621/YjauVBA6hX.1,
1820092,Androgen receptor,ALL,ALL,House Mouse,Mrpl30,89.09,0.178571429,1.130859833,0.011708399,10.1621/YjauVBA6hX.1,
1820079,Androgen receptor,ALL,ALL,House Mouse,Serpinb6a,89.09,0.178571429,1.143371864,0.011708399,10.1621/YjauVBA6hX.1,
1820069,Androgen receptor,ALL,ALL,House Mouse,Rnase4,89.09,0.178571429,1.143696171,0.011708399,10.1621/YjauVBA6hX.1,
1819892,Androgen receptor,ALL,ALL,House Mouse,Psap,89.09,0.178571429,1.202300903,0.011708399,10.1621/YjauVBA6hX.1,
1819312,Androgen receptor,ALL,ALL,House Mouse,Col14a1,89.09,0.178571429,1.13129453,0.011708399,10.1621/YjauVBA6hX.1,
1819127,Androgen receptor,ALL,ALL,House Mouse,Gsc,89.09,0.178571429,1.263145879,0.011708399,10.1621/YjauVBA6hX.1,
1819061,Androgen receptor,ALL,ALL,House Mouse,S100a6,89.09,0.178571429,1.156711904,0.011708399,10.1621/YjauVBA6hX.1,
1819055,Androgen receptor,ALL,ALL,House Mouse,Was,89.09,0.178571429,1.237118586,0.011708399,10.1621/YjauVBA6hX.1,
1819033,Androgen receptor,ALL,ALL,House Mouse,Aldh18a1,89.09,0.178571429,1.195583745,0.011708399,10.1621/YjauVBA6hX.1,
1819030,Androgen receptor,ALL,ALL,House Mouse,Ddx1,89.09,0.178571429,1.160819481,0.011708399,10.1621/YjauVBA6hX.1,
1819011,Androgen receptor,ALL,ALL,House Mouse,Klk8,89.09,0.178571429,1.284480278,0.011708399,10.1621/YjauVBA6hX.1,
1818999,Androgen receptor,ALL,ALL,House Mouse,Cad,89.09,0.178571429,1.434565101,0.011708399,10.1621/YjauVBA6hX.1,
1818898,Androgen receptor,ALL,ALL,House Mouse,Nufip1,89.09,0.178571429,1.101607249,0.011708399,10.1621/YjauVBA6hX.1,
1818852,Androgen receptor,ALL,ALL,House Mouse,Kmt5c,89.09,0.178571429,1.20707744,0.011708399,10.1621/YjauVBA6hX.1,
1818281,Androgen receptor,ALL,ALL,House Mouse,Glrx,89.09,0.178571429,1.179873585,0.011708399,10.1621/YjauVBA6hX.1,
1818179,Androgen receptor,ALL,ALL,House Mouse,Il18bp,89.09,0.178571429,1.356940625,0.011708399,10.1621/YjauVBA6hX.1,
1818049,Androgen receptor,ALL,ALL,House Mouse,Wbp4,89.09,0.178571429,1.127930118,0.011708399,10.1621/YjauVBA6hX.1,
1818034,Androgen receptor,ALL,ALL,House Mouse,Slc7a7,89.09,0.178571429,1.180583631,0.011708399,10.1621/YjauVBA6hX.1,
1816623,Androgen receptor,ALL,ALL,House Mouse,Rnf8,89.09,0.178571429,1.136015111,0.011708399,10.1621/YjauVBA6hX.1,
1816554,Androgen receptor,ALL,ALL,House Mouse,Amacr,89.09,0.178571429,1.144917846,0.011708399,10.1621/YjauVBA6hX.1,
1816198,Androgen receptor,ALL,ALL,House Mouse,Adcy6,89.09,0.178571429,1.175100701,0.011708399,10.1621/YjauVBA6hX.1,
1815747,Androgen receptor,ALL,ALL,House Mouse,Gnl3,89.09,0.178571429,1.152127603,0.011708399,10.1621/YjauVBA6hX.1,
1815730,Androgen receptor,ALL,ALL,House Mouse,Psmd14,89.09,0.178571429,1.119933225,0.011708399,10.1621/YjauVBA6hX.1,
1815468,Androgen receptor,ALL,ALL,House Mouse,Bag2,89.09,0.178571429,1.158909987,0.011708399,10.1621/YjauVBA6hX.1,
1814791,Androgen receptor,ALL,ALL,House Mouse,D430019H16Rik,89.09,0.178571429,1.288709476,0.011708399,10.1621/YjauVBA6hX.1,
1814772,Androgen receptor,ALL,ALL,House Mouse,Gzmm,89.09,0.178571429,1.273539428,0.011708399,10.1621/YjauVBA6hX.1,
1812829,Androgen receptor,ALL,ALL,House Mouse,Mrpl9,89.09,0.178571429,1.184290928,0.011708399,10.1621/YjauVBA6hX.1,
1812731,Androgen receptor,ALL,ALL,House Mouse,Gabrr1,89.09,0.178571429,1.243603202,0.011708399,10.1621/YjauVBA6hX.1,
1811173,Androgen receptor,ALL,ALL,House Mouse,Fgf1,89.09,0.178571429,1.171006501,0.011708399,10.1621/YjauVBA6hX.1,
1811172,Androgen receptor,ALL,ALL,House Mouse,Hsd11b2,89.09,0.178571429,1.412443078,0.011708399,10.1621/YjauVBA6hX.1,
1808901,Androgen receptor,ALL,ALL,House Mouse,Scgb1b2,89.09,0.178571429,1.234430859,0.011708399,10.1621/YjauVBA6hX.1,
1808135,Androgen receptor,ALL,ALL,House Mouse,Psmb5,89.09,0.178571429,1.193622891,0.011708399,10.1621/YjauVBA6hX.1,
1804247,Androgen receptor,ALL,ALL,House Mouse,Col1a2,89.09,0.178571429,1.193462127,0.011708399,10.1621/YjauVBA6hX.1,
1802730,Androgen receptor,ALL,ALL,House Mouse,Rhob,89.09,0.178571429,1.205600213,0.011708399,10.1621/YjauVBA6hX.1,
1808892,Androgen receptor,ALL,ALL,House Mouse,D1Ertd259e,88.89,0.210526316,1.289949198,0.013236009,10.1621/YjauVBA6hX.1,
1827189,Androgen receptor,ALL,ALL,House Mouse,Zfp97,88.89,0.210526316,1.20651395,0.013236009,10.1621/YjauVBA6hX.1,
1827185,Androgen receptor,ALL,ALL,House Mouse,2810043O03Rik,88.89,0.210526316,1.237554249,0.013236009,10.1621/YjauVBA6hX.1,
1824420,Androgen receptor,ALL,ALL,House Mouse,C79452,88.89,0.210526316,1.387896139,0.013236009,10.1621/YjauVBA6hX.1,
1823689,Androgen receptor,ALL,ALL,House Mouse,Ptger1,88.89,0.210526316,1.200954277,0.013236009,10.1621/YjauVBA6hX.1,
1823526,Androgen receptor,ALL,ALL,House Mouse,D3Wsu167e,88.89,0.210526316,1.559147915,0.013236009,10.1621/YjauVBA6hX.1,
1823338,Androgen receptor,ALL,ALL,House Mouse,AU020206,88.89,0.210526316,1.175503566,0.013236009,10.1621/YjauVBA6hX.1,
1822399,Androgen receptor,ALL,ALL,House Mouse,B230308N11Rik,88.89,0.210526316,1.23190789,0.013236009,10.1621/YjauVBA6hX.1,
1820045,Androgen receptor,ALL,ALL,House Mouse,C79468,88.89,0.210526316,1.223263092,0.013236009,10.1621/YjauVBA6hX.1,
1819221,Androgen receptor,ALL,ALL,House Mouse,AI450241,88.89,0.210526316,1.341956092,0.013236009,10.1621/YjauVBA6hX.1,
1819212,Androgen receptor,ALL,ALL,House Mouse,A930012N16Rik,88.89,0.210526316,1.671001019,0.013236009,10.1621/YjauVBA6hX.1,
1819195,Androgen receptor,ALL,ALL,House Mouse,D12Ertd123e,88.89,0.210526316,1.485231581,0.013236009,10.1621/YjauVBA6hX.1,
1818327,Androgen receptor,ALL,ALL,House Mouse,D7Ertd183e,88.89,0.210526316,1.309105365,0.013236009,10.1621/YjauVBA6hX.1,
1818236,Androgen receptor,ALL,ALL,House Mouse,4933415E08Rik,88.89,0.210526316,1.155704293,0.013236009,10.1621/YjauVBA6hX.1,
1815782,Androgen receptor,ALL,ALL,House Mouse,2810040C05Rik,88.89,0.210526316,1.34619465,0.013236009,10.1621/YjauVBA6hX.1,
1814683,Androgen receptor,ALL,ALL,House Mouse,Gm15834,88.89,0.210526316,1.313780872,0.013236009,10.1621/YjauVBA6hX.1,
1814639,Androgen receptor,ALL,ALL,House Mouse,Zfp932,88.89,0.210526316,1.299400846,0.013236009,10.1621/YjauVBA6hX.1,
1813571,Androgen receptor,ALL,ALL,House Mouse,D15Ertd50e,88.89,0.210526316,1.663815317,0.013236009,10.1621/YjauVBA6hX.1,
1813515,Androgen receptor,ALL,ALL,House Mouse,D10Wsu159e,88.89,0.210526316,1.317942303,0.013236009,10.1621/YjauVBA6hX.1,
1813511,Androgen receptor,ALL,ALL,House Mouse,AA409749,88.89,0.210526316,1.191994675,0.013236009,10.1621/YjauVBA6hX.1,
1821641,Androgen receptor,ALL,ALL,House Mouse,Tubb6,88.84,0.172413793,1.200397236,0.013576673,10.1621/YjauVBA6hX.1,
1824358,Androgen receptor,ALL,ALL,House Mouse,Pink1,88.84,0.172413793,1.187832402,0.013576673,10.1621/YjauVBA6hX.1,
1814334,Androgen receptor,ALL,ALL,House Mouse,2210406H18Rik,88.17,0.272727273,1.729009583,0.015235297,10.1621/YjauVBA6hX.1,
1841778,Androgen receptor,ALL,ALL,House Mouse,AU015849,88.17,0.272727273,2.30059645,0.015235297,10.1621/YjauVBA6hX.1,
1841774,Androgen receptor,ALL,ALL,House Mouse,8030445P17Rik,88.17,0.272727273,1.43500973,0.015235297,10.1621/YjauVBA6hX.1,
1841772,Androgen receptor,ALL,ALL,House Mouse,D7Ertd558e,88.17,0.272727273,1.96996725,0.015235297,10.1621/YjauVBA6hX.1,
1841768,Androgen receptor,ALL,ALL,House Mouse,Gm17250,88.17,0.272727273,1.9064857,0.015235297,10.1621/YjauVBA6hX.1,
1841766,Androgen receptor,ALL,ALL,House Mouse,C77097,88.17,0.272727273,1.173028707,0.015235297,10.1621/YjauVBA6hX.1,
1841754,Androgen receptor,ALL,ALL,House Mouse,Gm32031,88.17,0.272727273,1.198796685,0.015235297,10.1621/YjauVBA6hX.1,
1841740,Androgen receptor,ALL,ALL,House Mouse,D430047D06Rik,88.17,0.272727273,1.385204029,0.015235297,10.1621/YjauVBA6hX.1,
1841739,Androgen receptor,ALL,ALL,House Mouse,D130017N08Rik,88.17,0.272727273,1.233993454,0.015235297,10.1621/YjauVBA6hX.1,
1841719,Androgen receptor,ALL,ALL,House Mouse,9030409C19Rik,88.17,0.272727273,1.300134553,0.015235297,10.1621/YjauVBA6hX.1,
1841614,Androgen receptor,ALL,ALL,House Mouse,BC028471,88.17,0.272727273,1.681414772,0.015235297,10.1621/YjauVBA6hX.1,
1841611,Androgen receptor,ALL,ALL,House Mouse,AW555355,88.17,0.272727273,1.223285113,0.015235297,10.1621/YjauVBA6hX.1,
1841554,Androgen receptor,ALL,ALL,House Mouse,3110039M20Rik,88.17,0.272727273,1.830846756,0.015235297,10.1621/YjauVBA6hX.1,
1841525,Androgen receptor,ALL,ALL,House Mouse,A430061O12Rik,88.17,0.272727273,1.163039409,0.015235297,10.1621/YjauVBA6hX.1,
1841524,Androgen receptor,ALL,ALL,House Mouse,3632454L22Rik,88.17,0.272727273,1.683998094,0.015235297,10.1621/YjauVBA6hX.1,
1841514,Androgen receptor,ALL,ALL,House Mouse,A330043J11Rik,88.17,0.272727273,1.824232548,0.015235297,10.1621/YjauVBA6hX.1,
1841493,Androgen receptor,ALL,ALL,House Mouse,Prcd,88.17,0.272727273,1.236733293,0.015235297,10.1621/YjauVBA6hX.1,
1840874,Androgen receptor,ALL,ALL,House Mouse,E230012J19Rik,88.17,0.272727273,1.286517494,0.015235297,10.1621/YjauVBA6hX.1,
1840871,Androgen receptor,ALL,ALL,House Mouse,D030041H20Rik,88.17,0.272727273,1.223576198,0.015235297,10.1621/YjauVBA6hX.1,
1840864,Androgen receptor,ALL,ALL,House Mouse,5430435K18Rik,88.17,0.272727273,1.613837586,0.015235297,10.1621/YjauVBA6hX.1,
1840856,Androgen receptor,ALL,ALL,House Mouse,Ccdc42os,88.17,0.272727273,1.312135688,0.015235297,10.1621/YjauVBA6hX.1,
1840853,Androgen receptor,ALL,ALL,House Mouse,4930429F24Rik,88.17,0.272727273,1.316098138,0.015235297,10.1621/YjauVBA6hX.1,
1840843,Androgen receptor,ALL,ALL,House Mouse,5033415L01Rik,88.17,0.272727273,1.398142108,0.015235297,10.1621/YjauVBA6hX.1,
1840834,Androgen receptor,ALL,ALL,House Mouse,Gm15886,88.17,0.272727273,1.401100222,0.015235297,10.1621/YjauVBA6hX.1,
1840744,Androgen receptor,ALL,ALL,House Mouse,6030407O03Rik,88.17,0.272727273,1.487413303,0.015235297,10.1621/YjauVBA6hX.1,
1840701,Androgen receptor,ALL,ALL,House Mouse,D14Ertd725e,88.17,0.272727273,1.187184056,0.015235297,10.1621/YjauVBA6hX.1,
1840688,Androgen receptor,ALL,ALL,House Mouse,B430316J06Rik,88.17,0.272727273,1.271591797,0.015235297,10.1621/YjauVBA6hX.1,
1840678,Androgen receptor,ALL,ALL,House Mouse,A730056I06Rik,88.17,0.272727273,1.311399559,0.015235297,10.1621/YjauVBA6hX.1,
1840656,Androgen receptor,ALL,ALL,House Mouse,AU015263,88.17,0.272727273,1.336640685,0.015235297,10.1621/YjauVBA6hX.1,
1840635,Androgen receptor,ALL,ALL,House Mouse,4833438C02Rik,88.17,0.272727273,1.235431783,0.015235297,10.1621/YjauVBA6hX.1,
1840042,Androgen receptor,ALL,ALL,House Mouse,A430088P11Rik,88.17,0.272727273,2.008764263,0.015235297,10.1621/YjauVBA6hX.1,
1840039,Androgen receptor,ALL,ALL,House Mouse,E430024P14Rik,88.17,0.272727273,1.347136692,0.015235297,10.1621/YjauVBA6hX.1,
1840019,Androgen receptor,ALL,ALL,House Mouse,B930012P20Rik,88.17,0.272727273,1.245904861,0.015235297,10.1621/YjauVBA6hX.1,
1840017,Androgen receptor,ALL,ALL,House Mouse,AI605517,88.17,0.272727273,1.501379303,0.015235297,10.1621/YjauVBA6hX.1,
1840016,Androgen receptor,ALL,ALL,House Mouse,B830008H07Rik,88.17,0.272727273,1.201637628,0.015235297,10.1621/YjauVBA6hX.1,
1840012,Androgen receptor,ALL,ALL,House Mouse,C79607,88.17,0.272727273,1.350508055,0.015235297,10.1621/YjauVBA6hX.1,
1839959,Androgen receptor,ALL,ALL,House Mouse,2810038L03Rik,88.17,0.272727273,1.394149547,0.015235297,10.1621/YjauVBA6hX.1,
1839869,Androgen receptor,ALL,ALL,House Mouse,AI043046,88.17,0.272727273,1.305775845,0.015235297,10.1621/YjauVBA6hX.1,
1839863,Androgen receptor,ALL,ALL,House Mouse,Gm10941,88.17,0.272727273,1.482176206,0.015235297,10.1621/YjauVBA6hX.1,
1839848,Androgen receptor,ALL,ALL,House Mouse,D3Ertd34e,88.17,0.272727273,1.279978079,0.015235297,10.1621/YjauVBA6hX.1,
1839843,Androgen receptor,ALL,ALL,House Mouse,D7Ertd495e,88.17,0.272727273,1.325964123,0.015235297,10.1621/YjauVBA6hX.1,
1839772,Androgen receptor,ALL,ALL,House Mouse,2900076A07Rik,88.17,0.272727273,1.24903105,0.015235297,10.1621/YjauVBA6hX.1,
1839170,Androgen receptor,ALL,ALL,House Mouse,AU021128,88.17,0.272727273,1.327448722,0.015235297,10.1621/YjauVBA6hX.1,
1839156,Androgen receptor,ALL,ALL,House Mouse,C430003N24Rik,88.17,0.272727273,1.487119007,0.015235297,10.1621/YjauVBA6hX.1,
1839153,Androgen receptor,ALL,ALL,House Mouse,D930050J11,88.17,0.272727273,1.492473715,0.015235297,10.1621/YjauVBA6hX.1,
1839150,Androgen receptor,ALL,ALL,House Mouse,C130015C19,88.17,0.272727273,1.286255871,0.015235297,10.1621/YjauVBA6hX.1,
1839109,Androgen receptor,ALL,ALL,House Mouse,3830408D07Rik,88.17,0.272727273,1.337567501,0.015235297,10.1621/YjauVBA6hX.1,
1839019,Androgen receptor,ALL,ALL,House Mouse,Gm2990,88.17,0.272727273,1.597611938,0.015235297,10.1621/YjauVBA6hX.1,
1839010,Androgen receptor,ALL,ALL,House Mouse,AU019754,88.17,0.272727273,1.374767269,0.015235297,10.1621/YjauVBA6hX.1,
1839003,Androgen receptor,ALL,ALL,House Mouse,D5Ertd121e,88.17,0.272727273,1.262537026,0.015235297,10.1621/YjauVBA6hX.1,
1839001,Androgen receptor,ALL,ALL,House Mouse,D5Buc30e,88.17,0.272727273,1.303951342,0.015235297,10.1621/YjauVBA6hX.1,
1838995,Androgen receptor,ALL,ALL,House Mouse,A830010M09Rik,88.17,0.272727273,1.184294759,0.015235297,10.1621/YjauVBA6hX.1,
1838960,Androgen receptor,ALL,ALL,House Mouse,1700040D17Rik,88.17,0.272727273,1.143136154,0.015235297,10.1621/YjauVBA6hX.1,
1838881,Androgen receptor,ALL,ALL,House Mouse,Gm7890,88.17,0.272727273,1.181848994,0.015235297,10.1621/YjauVBA6hX.1,
1838279,Androgen receptor,ALL,ALL,House Mouse,C530020B09Rik,88.17,0.272727273,1.326991355,0.015235297,10.1621/YjauVBA6hX.1,
1838253,Androgen receptor,ALL,ALL,House Mouse,2900084O13Rik,88.17,0.272727273,1.790520534,0.015235297,10.1621/YjauVBA6hX.1,
1838237,Androgen receptor,ALL,ALL,House Mouse,1110019D14Rik,88.17,0.272727273,1.221760092,0.015235297,10.1621/YjauVBA6hX.1,
1838232,Androgen receptor,ALL,ALL,House Mouse,4933409L14Rik,88.17,0.272727273,1.922896146,0.015235297,10.1621/YjauVBA6hX.1,
1838177,Androgen receptor,ALL,ALL,House Mouse,1810026B05Rik,88.17,0.272727273,1.170136257,0.015235297,10.1621/YjauVBA6hX.1,
1838170,Androgen receptor,ALL,ALL,House Mouse,9930031P18Rik,88.17,0.272727273,1.205939004,0.015235297,10.1621/YjauVBA6hX.1,
1838168,Androgen receptor,ALL,ALL,House Mouse,AI839979,88.17,0.272727273,1.305505573,0.015235297,10.1621/YjauVBA6hX.1,
1838167,Androgen receptor,ALL,ALL,House Mouse,D130084N16Rik,88.17,0.272727273,1.231830161,0.015235297,10.1621/YjauVBA6hX.1,
1838151,Androgen receptor,ALL,ALL,House Mouse,D9Ertd241e,88.17,0.272727273,1.435191482,0.015235297,10.1621/YjauVBA6hX.1,
1838150,Androgen receptor,ALL,ALL,House Mouse,AU020147,88.17,0.272727273,1.311735427,0.015235297,10.1621/YjauVBA6hX.1,
1838124,Androgen receptor,ALL,ALL,House Mouse,C79818,88.17,0.272727273,1.622063519,0.015235297,10.1621/YjauVBA6hX.1,
1838122,Androgen receptor,ALL,ALL,House Mouse,C130075A20Rik,88.17,0.272727273,1.228942001,0.015235297,10.1621/YjauVBA6hX.1,
1837464,Androgen receptor,ALL,ALL,House Mouse,D030002E05Rik,88.17,0.272727273,1.348950803,0.015235297,10.1621/YjauVBA6hX.1,
1837411,Androgen receptor,ALL,ALL,House Mouse,4930428F12Rik,88.17,0.272727273,1.744450494,0.015235297,10.1621/YjauVBA6hX.1,
1837409,Androgen receptor,ALL,ALL,House Mouse,4833432E10Rik,88.17,0.272727273,1.336268529,0.015235297,10.1621/YjauVBA6hX.1,
1837389,Androgen receptor,ALL,ALL,House Mouse,2900079G21Rik,88.17,0.272727273,1.558636184,0.015235297,10.1621/YjauVBA6hX.1,
1837354,Androgen receptor,ALL,ALL,House Mouse,C030034E14Rik,88.17,0.272727273,1.330813203,0.015235297,10.1621/YjauVBA6hX.1,
1837345,Androgen receptor,ALL,ALL,House Mouse,A830039H05Rik,88.17,0.272727273,1.297344948,0.015235297,10.1621/YjauVBA6hX.1,
1837333,Androgen receptor,ALL,ALL,House Mouse,D5Ertd255e,88.17,0.272727273,1.309911237,0.015235297,10.1621/YjauVBA6hX.1,
1837312,Androgen receptor,ALL,ALL,House Mouse,4930545H06Rik,88.17,0.272727273,1.177775444,0.015235297,10.1621/YjauVBA6hX.1,
1837292,Androgen receptor,ALL,ALL,House Mouse,C76938,88.17,0.272727273,1.53010556,0.015235297,10.1621/YjauVBA6hX.1,
1837288,Androgen receptor,ALL,ALL,House Mouse,0610040F04Rik,88.17,0.272727273,1.293888786,0.015235297,10.1621/YjauVBA6hX.1,
1837273,Androgen receptor,ALL,ALL,House Mouse,Gm4274,88.17,0.272727273,1.22663442,0.015235297,10.1621/YjauVBA6hX.1,
1837272,Androgen receptor,ALL,ALL,House Mouse,Panct2,88.17,0.272727273,1.164080168,0.015235297,10.1621/YjauVBA6hX.1,
1837249,Androgen receptor,ALL,ALL,House Mouse,D2Ertd640e,88.17,0.272727273,1.229801833,0.015235297,10.1621/YjauVBA6hX.1,
1837232,Androgen receptor,ALL,ALL,House Mouse,5430416N02Rik,88.17,0.272727273,1.245870462,0.015235297,10.1621/YjauVBA6hX.1,
1837147,Androgen receptor,ALL,ALL,House Mouse,D830012I24Rik,88.17,0.272727273,1.159103482,0.015235297,10.1621/YjauVBA6hX.1,
1836580,Androgen receptor,ALL,ALL,House Mouse,Gm3556,88.17,0.272727273,1.345307886,0.015235297,10.1621/YjauVBA6hX.1,
1836571,Androgen receptor,ALL,ALL,House Mouse,9230114K14Rik,88.17,0.272727273,1.179222841,0.015235297,10.1621/YjauVBA6hX.1,
1836516,Androgen receptor,ALL,ALL,House Mouse,0610009L18Rik,88.17,0.272727273,1.17936632,0.015235297,10.1621/YjauVBA6hX.1,
1836497,Androgen receptor,ALL,ALL,House Mouse,BC040756,88.17,0.272727273,1.586340267,0.015235297,10.1621/YjauVBA6hX.1,
1836485,Androgen receptor,ALL,ALL,House Mouse,AW107722,88.17,0.272727273,1.188281274,0.015235297,10.1621/YjauVBA6hX.1,
1836473,Androgen receptor,ALL,ALL,House Mouse,A230091C14Rik,88.17,0.272727273,1.431579494,0.015235297,10.1621/YjauVBA6hX.1,
1836462,Androgen receptor,ALL,ALL,House Mouse,D13Ertd150e,88.17,0.272727273,1.499601652,0.015235297,10.1621/YjauVBA6hX.1,
1836445,Androgen receptor,ALL,ALL,House Mouse,D1Ertd564e,88.17,0.272727273,1.419189283,0.015235297,10.1621/YjauVBA6hX.1,
1836431,Androgen receptor,ALL,ALL,House Mouse,A030014E15Rik,88.17,0.272727273,1.870338776,0.015235297,10.1621/YjauVBA6hX.1,
1836406,Androgen receptor,ALL,ALL,House Mouse,BB212172,88.17,0.272727273,1.170815683,0.015235297,10.1621/YjauVBA6hX.1,
1836384,Androgen receptor,ALL,ALL,House Mouse,Ftx,88.17,0.272727273,1.19971808,0.015235297,10.1621/YjauVBA6hX.1,
1836367,Androgen receptor,ALL,ALL,House Mouse,A230058F20Rik,88.17,0.272727273,1.303210262,0.015235297,10.1621/YjauVBA6hX.1,
1836313,Androgen receptor,ALL,ALL,House Mouse,Gm9776,88.17,0.272727273,1.244410621,0.015235297,10.1621/YjauVBA6hX.1,
1836294,Androgen receptor,ALL,ALL,House Mouse,3830612M24,88.17,0.272727273,1.221652032,0.015235297,10.1621/YjauVBA6hX.1,
1835746,Androgen receptor,ALL,ALL,House Mouse,Gm2115,88.17,0.272727273,1.512728295,0.015235297,10.1621/YjauVBA6hX.1,
1835702,Androgen receptor,ALL,ALL,House Mouse,B230114P17Rik,88.17,0.272727273,1.216599447,0.015235297,10.1621/YjauVBA6hX.1,
1835687,Androgen receptor,ALL,ALL,House Mouse,A930026I22Rik,88.17,0.272727273,1.134715542,0.015235297,10.1621/YjauVBA6hX.1,
1835631,Androgen receptor,ALL,ALL,House Mouse,D4Ertd571e,88.17,0.272727273,1.694989271,0.015235297,10.1621/YjauVBA6hX.1,
1835620,Androgen receptor,ALL,ALL,House Mouse,A330075M08Rik,88.17,0.272727273,1.371225188,0.015235297,10.1621/YjauVBA6hX.1,
1835603,Androgen receptor,ALL,ALL,House Mouse,C76669,88.17,0.272727273,1.96814547,0.015235297,10.1621/YjauVBA6hX.1,
1835584,Androgen receptor,ALL,ALL,House Mouse,LOC552908,88.17,0.272727273,1.384439283,0.015235297,10.1621/YjauVBA6hX.1,
1835581,Androgen receptor,ALL,ALL,House Mouse,AI480624,88.17,0.272727273,1.238572314,0.015235297,10.1621/YjauVBA6hX.1,
1835579,Androgen receptor,ALL,ALL,House Mouse,AU018552,88.17,0.272727273,1.191886001,0.015235297,10.1621/YjauVBA6hX.1,
1835537,Androgen receptor,ALL,ALL,House Mouse,LOC552876,88.17,0.272727273,1.327755716,0.015235297,10.1621/YjauVBA6hX.1,
1835454,Androgen receptor,ALL,ALL,House Mouse,AW413774,88.17,0.272727273,1.151164686,0.015235297,10.1621/YjauVBA6hX.1,
1834848,Androgen receptor,ALL,ALL,House Mouse,C80998,88.17,0.272727273,1.313178197,0.015235297,10.1621/YjauVBA6hX.1,
1834761,Androgen receptor,ALL,ALL,House Mouse,9330199F22Rik,88.17,0.272727273,1.436478782,0.015235297,10.1621/YjauVBA6hX.1,
1834751,Androgen receptor,ALL,ALL,House Mouse,B230213L16Rik,88.17,0.272727273,1.256501027,0.015235297,10.1621/YjauVBA6hX.1,
1834750,Androgen receptor,ALL,ALL,House Mouse,9630028H03Rik,88.17,0.272727273,1.237414913,0.015235297,10.1621/YjauVBA6hX.1,
1834748,Androgen receptor,ALL,ALL,House Mouse,B530045E10Rik,88.17,0.272727273,1.359017574,0.015235297,10.1621/YjauVBA6hX.1,
1834724,Androgen receptor,ALL,ALL,House Mouse,C78692,88.17,0.272727273,1.199145293,0.015235297,10.1621/YjauVBA6hX.1,
1834716,Androgen receptor,ALL,ALL,House Mouse,AW987390,88.17,0.272727273,1.248096394,0.015235297,10.1621/YjauVBA6hX.1,
1834711,Androgen receptor,ALL,ALL,House Mouse,9530082P21Rik,88.17,0.272727273,1.334449797,0.015235297,10.1621/YjauVBA6hX.1,
1834614,Androgen receptor,ALL,ALL,House Mouse,LOC552906,88.17,0.272727273,1.200542464,0.015235297,10.1621/YjauVBA6hX.1,
1833990,Androgen receptor,ALL,ALL,House Mouse,BB187676,88.17,0.272727273,1.690924597,0.015235297,10.1621/YjauVBA6hX.1,
1833980,Androgen receptor,ALL,ALL,House Mouse,2010004M13Rik,88.17,0.272727273,1.258627469,0.015235297,10.1621/YjauVBA6hX.1,
1833896,Androgen receptor,ALL,ALL,House Mouse,Gm15743,88.17,0.272727273,1.489049296,0.015235297,10.1621/YjauVBA6hX.1,
1833893,Androgen receptor,ALL,ALL,House Mouse,D2Ertd295e,88.17,0.272727273,1.664959022,0.015235297,10.1621/YjauVBA6hX.1,
1833886,Androgen receptor,ALL,ALL,House Mouse,D14Ertd611e,88.17,0.272727273,1.590721919,0.015235297,10.1621/YjauVBA6hX.1,
1833885,Androgen receptor,ALL,ALL,House Mouse,D3Ertd711e,88.17,0.272727273,2.043073692,0.015235297,10.1621/YjauVBA6hX.1,
1833877,Androgen receptor,ALL,ALL,House Mouse,C730034F03Rik,88.17,0.272727273,1.495454821,0.015235297,10.1621/YjauVBA6hX.1,
1833824,Androgen receptor,ALL,ALL,House Mouse,Kcnq1ot1,88.17,0.272727273,1.231781104,0.015235297,10.1621/YjauVBA6hX.1,
1833812,Androgen receptor,ALL,ALL,House Mouse,C86753,88.17,0.272727273,1.488994578,0.015235297,10.1621/YjauVBA6hX.1,
1833788,Androgen receptor,ALL,ALL,House Mouse,A130071D04Rik,88.17,0.272727273,1.209732718,0.015235297,10.1621/YjauVBA6hX.1,
