10.1621/eKFA8s5YRX.1,,,,,,,,,,,
,,,,,,,,,,,
ID,Family,Physiological System,Organ,Species,Gene,Percentile,Discovery Rate,GMFC,cPValue,DOI,
2049544,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Zfand4,99.21,0.5,1.555649467,6.36898E-05,10.1621/eKFA8s5YRX.1,
2047484,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Defb19,99.21,0.5,1.501263936,6.36898E-05,10.1621/eKFA8s5YRX.1,
2046583,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Slc30a10,99.21,0.5,1.818514097,6.36898E-05,10.1621/eKFA8s5YRX.1,
2046412,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Sdr9c7,99.21,0.5,1.618228314,6.36898E-05,10.1621/eKFA8s5YRX.1,
2045836,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Fam222a,99.21,0.5,1.598085759,6.36898E-05,10.1621/eKFA8s5YRX.1,
2045781,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Lrrc20,99.21,0.5,1.255708578,6.36898E-05,10.1621/eKFA8s5YRX.1,
2045770,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Adgrg2,99.21,0.5,1.437922228,6.36898E-05,10.1621/eKFA8s5YRX.1,
2041645,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Camk1d,99.21,0.5,1.748559421,6.36898E-05,10.1621/eKFA8s5YRX.1,
2041012,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,1700006A11Rik,99.21,0.5,2.073498102,6.36898E-05,10.1621/eKFA8s5YRX.1,
2039683,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,1810046K07Rik,99.21,0.5,1.367886333,6.36898E-05,10.1621/eKFA8s5YRX.1,
2027316,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Ly6e,99.18,0.375,1.278762491,8.08995E-05,10.1621/eKFA8s5YRX.1,
2048152,Retinoic acid-related orphan receptors,ALL,ALL,House Mouse,Greb1l,99.17,0.666666667,1.976564971,8.64063E-05,10.1621/eKFA8s5YRX.1,
