"","ID","Family","Physiological System","Organ","Species","Gene","Percentile","Discovery Rate","GMFC","cPValue","DOI","X12"
"1529",2078294,"Retinoic acid receptors","ALL","ALL","House Mouse","Chrna5",99.52,0.4375,1.45425156,0.00000598257,"10.1621/SIzL9WMaTt.1",NA
"1530",2078257,"Retinoic acid receptors","ALL","ALL","House Mouse","Rab13",99.52,0.4375,1.306553106,0.00000598257,"10.1621/SIzL9WMaTt.1",NA
"1531",2078124,"Retinoic acid receptors","ALL","ALL","House Mouse","Plvap",99.52,0.4375,1.521645012,0.00000598257,"10.1621/SIzL9WMaTt.1",NA
"1532",2077411,"Retinoic acid receptors","ALL","ALL","House Mouse","Rpp40",99.52,0.4375,1.243496651,0.00000598257,"10.1621/SIzL9WMaTt.1",NA
"1533",2076577,"Retinoic acid receptors","ALL","ALL","House Mouse","Plekha6",99.52,0.4375,1.527663361,0.00000598257,"10.1621/SIzL9WMaTt.1",NA
"1534",2074777,"Retinoic acid receptors","ALL","ALL","House Mouse","Tspan17",99.52,0.4375,1.53372135,0.00000598257,"10.1621/SIzL9WMaTt.1",NA
"1535",2073919,"Retinoic acid receptors","ALL","ALL","House Mouse","Mrm1",99.52,0.4375,1.237107797,0.00000598257,"10.1621/SIzL9WMaTt.1",NA
"1536",2073893,"Retinoic acid receptors","ALL","ALL","House Mouse","Aig1",99.52,0.4375,1.344639786,0.00000598257,"10.1621/SIzL9WMaTt.1",NA
"1537",2073073,"Retinoic acid receptors","ALL","ALL","House Mouse","Elovl7",99.52,0.4375,1.435202731,0.00000598257,"10.1621/SIzL9WMaTt.1",NA
"1538",2072950,"Retinoic acid receptors","ALL","ALL","House Mouse","Plekhb1",99.52,0.4375,1.317331003,0.00000598257,"10.1621/SIzL9WMaTt.1",NA
"1539",2070555,"Retinoic acid receptors","ALL","ALL","House Mouse","Otx2",99.52,0.4375,2.315247096,0.00000598257,"10.1621/SIzL9WMaTt.1",NA
"1540",2069724,"Retinoic acid receptors","ALL","ALL","House Mouse","Phyhd1",99.52,0.4375,1.444294362,0.00000598257,"10.1621/SIzL9WMaTt.1",NA
"1541",2068752,"Retinoic acid receptors","ALL","ALL","House Mouse","Pmepa1",99.52,0.4375,1.470952319,0.00000598257,"10.1621/SIzL9WMaTt.1",NA
"1542",2068707,"Retinoic acid receptors","ALL","ALL","House Mouse","Tlr2",99.52,0.4375,1.37564429,0.00000598257,"10.1621/SIzL9WMaTt.1",NA
"1543",2068016,"Retinoic acid receptors","ALL","ALL","House Mouse","2510009E07Rik",99.52,0.4375,1.73728552,0.00000598257,"10.1621/SIzL9WMaTt.1",NA
"1544",2065582,"Retinoic acid receptors","ALL","ALL","House Mouse","Stra8",99.38,0.363636364,1.734802441,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1545",2078915,"Retinoic acid receptors","ALL","ALL","House Mouse","Nxn",99.38,0.363636364,1.227516908,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1546",2078780,"Retinoic acid receptors","ALL","ALL","House Mouse","Gfra1",99.38,0.363636364,1.580008052,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1547",2077746,"Retinoic acid receptors","ALL","ALL","House Mouse","Pros1",99.38,0.363636364,1.274188721,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1548",2077670,"Retinoic acid receptors","ALL","ALL","House Mouse","Tcea3",99.38,0.363636364,1.460306545,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1549",2076811,"Retinoic acid receptors","ALL","ALL","House Mouse","Gadd45a",99.38,0.363636364,1.304727707,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1550",2076247,"Retinoic acid receptors","ALL","ALL","House Mouse","Igfbp3",99.38,0.363636364,1.246424918,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1551",2076044,"Retinoic acid receptors","ALL","ALL","House Mouse","Cmtm8",99.38,0.363636364,1.32481592,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1552",2076007,"Retinoic acid receptors","ALL","ALL","House Mouse","Tec",99.38,0.363636364,1.394715207,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1553",2075987,"Retinoic acid receptors","ALL","ALL","House Mouse","Celsr1",99.38,0.363636364,1.234522497,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1554",2075180,"Retinoic acid receptors","ALL","ALL","House Mouse","Cyp2s1",99.38,0.363636364,1.294756095,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1555",2075117,"Retinoic acid receptors","ALL","ALL","House Mouse","Hoxb6",99.38,0.363636364,2.044913757,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1556",2074420,"Retinoic acid receptors","ALL","ALL","House Mouse","Ltc4s",99.38,0.363636364,1.452231615,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1557",2074283,"Retinoic acid receptors","ALL","ALL","House Mouse","Baiap2l1",99.38,0.363636364,1.364798213,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1558",2073680,"Retinoic acid receptors","ALL","ALL","House Mouse","Fstl1",99.38,0.363636364,1.29172619,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1559",2073612,"Retinoic acid receptors","ALL","ALL","House Mouse","Prom1",99.38,0.363636364,1.288821065,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1560",2073589,"Retinoic acid receptors","ALL","ALL","House Mouse","Apoc1",99.38,0.363636364,1.24652503,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1561",2072741,"Retinoic acid receptors","ALL","ALL","House Mouse","Ctgf",99.38,0.363636364,1.417025678,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1562",2072624,"Retinoic acid receptors","ALL","ALL","House Mouse","Tinagl1",99.38,0.363636364,1.344259724,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1563",2072113,"Retinoic acid receptors","ALL","ALL","House Mouse","Cidea",99.38,0.363636364,1.507898749,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1564",2071923,"Retinoic acid receptors","ALL","ALL","House Mouse","Rtn1",99.38,0.363636364,1.236833551,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1565",2071195,"Retinoic acid receptors","ALL","ALL","House Mouse","Stxbp1",99.38,0.363636364,1.285939318,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1566",2071030,"Retinoic acid receptors","ALL","ALL","House Mouse","Arg1",99.38,0.363636364,2.089670182,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1567",2070265,"Retinoic acid receptors","ALL","ALL","House Mouse","Lbp",99.38,0.363636364,1.399499832,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1568",2070171,"Retinoic acid receptors","ALL","ALL","House Mouse","Gabarapl1",99.38,0.363636364,1.213846279,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1569",2070165,"Retinoic acid receptors","ALL","ALL","House Mouse","Tdgf1",99.38,0.363636364,1.742539148,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1570",2069395,"Retinoic acid receptors","ALL","ALL","House Mouse","Hpf1",99.38,0.363636364,1.151827034,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1571",2069285,"Retinoic acid receptors","ALL","ALL","House Mouse","Por",99.38,0.363636364,1.298083772,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1572",2068994,"Retinoic acid receptors","ALL","ALL","House Mouse","Crabp2",99.38,0.363636364,2.165676545,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1573",2068285,"Retinoic acid receptors","ALL","ALL","House Mouse","Fgfbp1",99.38,0.363636364,1.414953508,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1574",2068203,"Retinoic acid receptors","ALL","ALL","House Mouse","Tgif1",99.38,0.363636364,1.23715614,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1575",2067607,"Retinoic acid receptors","ALL","ALL","House Mouse","Alpl",99.38,0.363636364,1.313934995,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1576",2066495,"Retinoic acid receptors","ALL","ALL","House Mouse","Trh",99.38,0.363636364,1.515516879,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1577",2066490,"Retinoic acid receptors","ALL","ALL","House Mouse","Hoxc4",99.38,0.363636364,2.073356276,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1578",2065786,"Retinoic acid receptors","ALL","ALL","House Mouse","Gdpd5",99.38,0.363636364,1.391558566,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1579",2065759,"Retinoic acid receptors","ALL","ALL","House Mouse","Acot9",99.38,0.363636364,1.232304308,0.00000662646,"10.1621/SIzL9WMaTt.1",NA
"1580",2068108,"Retinoic acid receptors","ALL","ALL","House Mouse","Sox2",99.28,0.347826087,1.620262452,0.00000971285,"10.1621/SIzL9WMaTt.1",NA
"1581",2078093,"Retinoic acid receptors","ALL","ALL","House Mouse","Has2",99.28,0.347826087,1.449646563,0.00000971285,"10.1621/SIzL9WMaTt.1",NA
"1582",2076123,"Retinoic acid receptors","ALL","ALL","House Mouse","Rxrg",99.28,0.347826087,1.297366254,0.00000971285,"10.1621/SIzL9WMaTt.1",NA
"1583",2074634,"Retinoic acid receptors","ALL","ALL","House Mouse","Zfp42",99.28,0.347826087,1.465372767,0.00000971285,"10.1621/SIzL9WMaTt.1",NA
"1584",2072505,"Retinoic acid receptors","ALL","ALL","House Mouse","Pim2",99.28,0.347826087,1.520228861,0.00000971285,"10.1621/SIzL9WMaTt.1",NA
"1585",2070939,"Retinoic acid receptors","ALL","ALL","House Mouse","Timp3",99.28,0.347826087,1.278005364,0.00000971285,"10.1621/SIzL9WMaTt.1",NA
"1586",2068613,"Retinoic acid receptors","ALL","ALL","House Mouse","F3",99.28,0.347826087,1.280875077,0.00000971285,"10.1621/SIzL9WMaTt.1",NA
"1587",2068703,"Retinoic acid receptors","ALL","ALL","House Mouse","Pdgfc",99.26,0.411764706,1.522788099,0.00000972842,"10.1621/SIzL9WMaTt.1",NA
"1588",2072302,"Retinoic acid receptors","ALL","ALL","House Mouse","Tmem254a",99.24,0.461538462,1.180007727,0.0000197497,"10.1621/SIzL9WMaTt.1",NA
"1589",2091145,"Retinoic acid receptors","ALL","ALL","House Mouse","Znf41-ps",99.24,0.461538462,1.33134651,0.0000197497,"10.1621/SIzL9WMaTt.1",NA
"1590",2088709,"Retinoic acid receptors","ALL","ALL","House Mouse","A030001D16Rik",99.24,0.461538462,1.620729596,0.0000197497,"10.1621/SIzL9WMaTt.1",NA
"1591",2086792,"Retinoic acid receptors","ALL","ALL","House Mouse","Gm10785",99.24,0.461538462,1.79000344,0.0000197497,"10.1621/SIzL9WMaTt.1",NA
"1592",2081338,"Retinoic acid receptors","ALL","ALL","House Mouse","Pou4f2",99.24,0.461538462,1.519961035,0.0000197497,"10.1621/SIzL9WMaTt.1",NA
"1593",2080527,"Retinoic acid receptors","ALL","ALL","House Mouse","C79017",99.24,0.461538462,2.30158763,0.0000197497,"10.1621/SIzL9WMaTt.1",NA
"1594",2076617,"Retinoic acid receptors","ALL","ALL","House Mouse","Bmper",99.24,0.461538462,2.185122069,0.0000197497,"10.1621/SIzL9WMaTt.1",NA
"1595",2066339,"Retinoic acid receptors","ALL","ALL","House Mouse","Mageb16",99.12,0.428571429,1.797325981,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1596",2092913,"Retinoic acid receptors","ALL","ALL","House Mouse","Zfyve28",99.12,0.428571429,1.272816145,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1597",2091149,"Retinoic acid receptors","ALL","ALL","House Mouse","Zdhhc15",99.12,0.428571429,1.343952654,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1598",2091117,"Retinoic acid receptors","ALL","ALL","House Mouse","Dcaf12l1",99.12,0.428571429,1.438111396,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1599",2091104,"Retinoic acid receptors","ALL","ALL","House Mouse","Mcf2l",99.12,0.428571429,1.32198851,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1600",2091100,"Retinoic acid receptors","ALL","ALL","House Mouse","Lhfpl2",99.12,0.428571429,1.614878856,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1601",2090297,"Retinoic acid receptors","ALL","ALL","House Mouse","Primpol",99.12,0.428571429,1.283561897,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1602",2090284,"Retinoic acid receptors","ALL","ALL","House Mouse","Exoc3l",99.12,0.428571429,1.522440867,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1603",2090219,"Retinoic acid receptors","ALL","ALL","House Mouse","Gtpbp10",99.12,0.428571429,1.294439167,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1604",2089444,"Retinoic acid receptors","ALL","ALL","House Mouse","Dusp27",99.12,0.428571429,1.529171708,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1605",2089374,"Retinoic acid receptors","ALL","ALL","House Mouse","Hspb6",99.12,0.428571429,1.320564161,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1606",2088713,"Retinoic acid receptors","ALL","ALL","House Mouse","Fam163a",99.12,0.428571429,1.691848262,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1607",2088497,"Retinoic acid receptors","ALL","ALL","House Mouse","Greb1l",99.12,0.428571429,1.631789035,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1608",2088465,"Retinoic acid receptors","ALL","ALL","House Mouse","P3h2",99.12,0.428571429,1.951385843,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1609",2088391,"Retinoic acid receptors","ALL","ALL","House Mouse","Gemin4",99.12,0.428571429,1.214654806,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1610",2087664,"Retinoic acid receptors","ALL","ALL","House Mouse","Zfp119b",99.12,0.428571429,1.252634233,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1611",2087620,"Retinoic acid receptors","ALL","ALL","House Mouse","Pnma5",99.12,0.428571429,1.837095553,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1612",2087531,"Retinoic acid receptors","ALL","ALL","House Mouse","Rasl10b",99.12,0.428571429,1.551337182,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1613",2087525,"Retinoic acid receptors","ALL","ALL","House Mouse","Vat1l",99.12,0.428571429,1.308854932,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1614",2086938,"Retinoic acid receptors","ALL","ALL","House Mouse","Zc3hav1l",99.12,0.428571429,1.551373483,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1615",2086879,"Retinoic acid receptors","ALL","ALL","House Mouse","Tdrd12",99.12,0.428571429,1.748567168,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1616",2086532,"Retinoic acid receptors","ALL","ALL","House Mouse","Glis3",99.12,0.428571429,1.56846233,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1617",2086049,"Retinoic acid receptors","ALL","ALL","House Mouse","Pik3r3",99.12,0.428571429,1.325830061,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1618",2085747,"Retinoic acid receptors","ALL","ALL","House Mouse","Lrrn4",99.12,0.428571429,1.4636735,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1619",2084886,"Retinoic acid receptors","ALL","ALL","House Mouse","Sned1",99.12,0.428571429,1.689902949,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1620",2084019,"Retinoic acid receptors","ALL","ALL","House Mouse","Slco4a1",99.12,0.428571429,1.502541452,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1621",2082514,"Retinoic acid receptors","ALL","ALL","House Mouse","Myrip",99.12,0.428571429,1.594848152,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1622",2082216,"Retinoic acid receptors","ALL","ALL","House Mouse","Zfp551",99.12,0.428571429,1.371666697,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1623",2081532,"Retinoic acid receptors","ALL","ALL","House Mouse","Mn1",99.12,0.428571429,1.609373124,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1624",2081347,"Retinoic acid receptors","ALL","ALL","House Mouse","1110034G24Rik",99.12,0.428571429,1.236284278,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1625",2080721,"Retinoic acid receptors","ALL","ALL","House Mouse","Cyp26b1",99.12,0.428571429,2.451724593,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1626",2079526,"Retinoic acid receptors","ALL","ALL","House Mouse","Dusp5",99.12,0.428571429,1.485607722,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1627",2079495,"Retinoic acid receptors","ALL","ALL","House Mouse","BC030867",99.12,0.428571429,1.24839331,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1628",2079468,"Retinoic acid receptors","ALL","ALL","House Mouse","Nrsn2",99.12,0.428571429,1.527896886,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1629",2079388,"Retinoic acid receptors","ALL","ALL","House Mouse","Aifm2",99.12,0.428571429,1.319106849,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1630",2076633,"Retinoic acid receptors","ALL","ALL","House Mouse","Flrt3",99.12,0.428571429,1.854242039,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1631",2075773,"Retinoic acid receptors","ALL","ALL","House Mouse","Rhobtb1",99.12,0.428571429,1.55558443,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1632",2075757,"Retinoic acid receptors","ALL","ALL","House Mouse","Tmem178",99.12,0.428571429,1.987348412,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1633",2070602,"Retinoic acid receptors","ALL","ALL","House Mouse","Ydjc",99.12,0.428571429,1.541253844,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1634",2070593,"Retinoic acid receptors","ALL","ALL","House Mouse","Snx7",99.12,0.428571429,1.365206396,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1635",2068053,"Retinoic acid receptors","ALL","ALL","House Mouse","Mfsd2a",99.12,0.428571429,1.631755731,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1636",2066346,"Retinoic acid receptors","ALL","ALL","House Mouse","Slitrk5",99.12,0.428571429,1.539271861,0.0000330907,"10.1621/SIzL9WMaTt.1",NA
"1637",2066820,"Retinoic acid receptors","ALL","ALL","House Mouse","Nabp1",99.01,0.333333333,1.355705405,0.0000487136,"10.1621/SIzL9WMaTt.1",NA
"1638",2075480,"Retinoic acid receptors","ALL","ALL","House Mouse","Tnfaip6",99.01,0.333333333,1.464486869,0.0000487136,"10.1621/SIzL9WMaTt.1",NA
"1639",2072591,"Retinoic acid receptors","ALL","ALL","House Mouse","Ppp1r18",99.01,0.333333333,1.151450683,0.0000487136,"10.1621/SIzL9WMaTt.1",NA
"1640",2070272,"Retinoic acid receptors","ALL","ALL","House Mouse","Abracl",99.01,0.333333333,1.19119646,0.0000487136,"10.1621/SIzL9WMaTt.1",NA
"1641",2068441,"Retinoic acid receptors","ALL","ALL","House Mouse","Hal",99.01,0.333333333,1.527856857,0.0000487136,"10.1621/SIzL9WMaTt.1",NA
"1642",1807330,"Androgen receptor","ALL","ALL","House Mouse","Tpd52l1",99.99,0.53125,1.299168853,2.09085e-14,"10.1621/YjauVBA6hX.1",NA
"1643",1826923,"Androgen receptor","ALL","ALL","House Mouse","Phlda1",99.99,0.516129032,1.543705638,2.22745e-13,"10.1621/YjauVBA6hX.1",NA
"1644",1825598,"Androgen receptor","ALL","ALL","House Mouse","Smox",99.98,0.441176471,1.674090666,2.27873e-11,"10.1621/YjauVBA6hX.1",NA
"1645",1825572,"Androgen receptor","ALL","ALL","House Mouse","Slc25a33",99.98,0.466666667,1.424810667,4.13714e-11,"10.1621/YjauVBA6hX.1",NA
"1646",1808155,"Androgen receptor","ALL","ALL","House Mouse","Ephx1",99.97,0.451612903,1.200386477,7.19342e-11,"10.1621/YjauVBA6hX.1",NA
"1647",1814659,"Androgen receptor","ALL","ALL","House Mouse","Vegfd",99.97,0.451612903,1.285684625,7.19342e-11,"10.1621/YjauVBA6hX.1",NA
"1648",1831373,"Androgen receptor","ALL","ALL","House Mouse","Mpi",99.96,0.433333333,1.261655696,6.52627e-10,"10.1621/YjauVBA6hX.1",NA
"1649",1819867,"Androgen receptor","ALL","ALL","House Mouse","Ankrd13a",99.95,0.419354839,1.193388579,1.07202e-09,"10.1621/YjauVBA6hX.1",NA
"1650",1825090,"Androgen receptor","ALL","ALL","House Mouse","Serpina3n",99.95,0.419354839,1.481120966,1.07202e-09,"10.1621/YjauVBA6hX.1",NA
"1651",1824133,"Androgen receptor","ALL","ALL","House Mouse","Sult1a1",99.95,0.419354839,1.419079593,1.07202e-09,"10.1621/YjauVBA6hX.1",NA
"1652",1819063,"Androgen receptor","ALL","ALL","House Mouse","Nrp1",99.94,0.40625,1.284340299,1.72207e-09,"10.1621/YjauVBA6hX.1",NA
"1653",1820029,"Androgen receptor","ALL","ALL","House Mouse","Fkbp5",99.94,0.40625,1.653577339,1.72207e-09,"10.1621/YjauVBA6hX.1",NA
"1654",1838015,"Androgen receptor","ALL","ALL","House Mouse","Mrpl22",99.93,0.444444444,1.211415102,2.09225e-09,"10.1621/YjauVBA6hX.1",NA
"1655",1827139,"Androgen receptor","ALL","ALL","House Mouse","Htra1",99.93,0.428571429,1.287790552,3.49321e-09,"10.1621/YjauVBA6hX.1",NA
"1656",1819691,"Androgen receptor","ALL","ALL","House Mouse","5830485P09Rik",99.92,0.727272727,1.752526613,5.62402e-09,"10.1621/YjauVBA6hX.1",NA
"1657",1826361,"Androgen receptor","ALL","ALL","House Mouse","Nt5c",99.91,0.4,1.255621715,9.04041e-09,"10.1621/YjauVBA6hX.1",NA
"1658",1839899,"Androgen receptor","ALL","ALL","House Mouse","Chst1",99.91,0.4,1.22262555,9.04041e-09,"10.1621/YjauVBA6hX.1",NA
"1659",1834801,"Androgen receptor","ALL","ALL","House Mouse","Creld2",99.91,0.4,1.374950352,9.04041e-09,"10.1621/YjauVBA6hX.1",NA
"1660",1801943,"Androgen receptor","ALL","ALL","House Mouse","Ank",99.89,0.387096774,1.202640562,1.40731e-08,"10.1621/YjauVBA6hX.1",NA
"1661",1827759,"Androgen receptor","ALL","ALL","House Mouse","Man2a1",99.89,0.387096774,1.220411474,1.40731e-08,"10.1621/YjauVBA6hX.1",NA
"1662",1825067,"Androgen receptor","ALL","ALL","House Mouse","Exoc7",99.89,0.387096774,1.221322316,1.40731e-08,"10.1621/YjauVBA6hX.1",NA
"1663",1822407,"Androgen receptor","ALL","ALL","House Mouse","H2-Ke6",99.89,0.387096774,1.142498216,1.40731e-08,"10.1621/YjauVBA6hX.1",NA
"1664",1821839,"Androgen receptor","ALL","ALL","House Mouse","Rab5c",99.89,0.387096774,1.188273068,1.40731e-08,"10.1621/YjauVBA6hX.1",NA
"1665",1817271,"Androgen receptor","ALL","ALL","House Mouse","Cmas",99.89,0.387096774,1.137211949,1.40731e-08,"10.1621/YjauVBA6hX.1",NA
"1666",1816607,"Androgen receptor","ALL","ALL","House Mouse","Cmtm3",99.89,0.387096774,1.216996003,1.40731e-08,"10.1621/YjauVBA6hX.1",NA
"1667",1815631,"Androgen receptor","ALL","ALL","House Mouse","Rasl11b",99.89,0.387096774,1.38457322,1.40731e-08,"10.1621/YjauVBA6hX.1",NA
"1668",1810467,"Androgen receptor","ALL","ALL","House Mouse","Nfil3",99.86,0.375,1.357328989,2.14837e-08,"10.1621/YjauVBA6hX.1",NA
"1669",1827887,"Androgen receptor","ALL","ALL","House Mouse","Atp1b2",99.86,0.375,1.358617451,2.14837e-08,"10.1621/YjauVBA6hX.1",NA
"1670",1820997,"Androgen receptor","ALL","ALL","House Mouse","Sgk1",99.85,0.363636364,1.481318848,3.22114e-08,"10.1621/YjauVBA6hX.1",NA
"1671",1838107,"Androgen receptor","ALL","ALL","House Mouse","Ddit4l",99.85,0.363636364,1.410187706,3.22114e-08,"10.1621/YjauVBA6hX.1",NA
"1672",1808868,"Androgen receptor","ALL","ALL","House Mouse","Dnajb13",99.85,0.392857143,1.352869802,4.7335e-08,"10.1621/YjauVBA6hX.1",NA
"1673",1816518,"Androgen receptor","ALL","ALL","House Mouse","Itga6",99.85,0.392857143,1.231918573,4.7335e-08,"10.1621/YjauVBA6hX.1",NA
"1674",1814302,"Androgen receptor","ALL","ALL","House Mouse","Rasl11a",99.83,0.434782609,1.488423545,6.11171e-08,"10.1621/YjauVBA6hX.1",NA
"1675",1832867,"Androgen receptor","ALL","ALL","House Mouse","Ctxn1",99.83,0.434782609,1.443189044,6.11171e-08,"10.1621/YjauVBA6hX.1",NA
"1676",1829507,"Androgen receptor","ALL","ALL","House Mouse","Camk2n1",99.83,0.434782609,1.21339634,6.11171e-08,"10.1621/YjauVBA6hX.1",NA
"1677",1823957,"Androgen receptor","ALL","ALL","House Mouse","2310022B05Rik",99.83,0.434782609,1.261618068,6.11171e-08,"10.1621/YjauVBA6hX.1",NA
"1678",1814146,"Androgen receptor","ALL","ALL","House Mouse","Zfyve21",99.79,0.366666667,1.216375149,1.09694e-07,"10.1621/YjauVBA6hX.1",NA
"1679",1839057,"Androgen receptor","ALL","ALL","House Mouse","Evc",99.79,0.366666667,1.20790724,1.09694e-07,"10.1621/YjauVBA6hX.1",NA
"1680",1838199,"Androgen receptor","ALL","ALL","House Mouse","Klf15",99.79,0.366666667,1.28597012,1.09694e-07,"10.1621/YjauVBA6hX.1",NA
"1681",1833133,"Androgen receptor","ALL","ALL","House Mouse","Acadsb",99.79,0.366666667,1.191489458,1.09694e-07,"10.1621/YjauVBA6hX.1",NA
"1682",1830510,"Androgen receptor","ALL","ALL","House Mouse","Pnpla7",99.79,0.366666667,1.25253919,1.09694e-07,"10.1621/YjauVBA6hX.1",NA
"1683",1828773,"Androgen receptor","ALL","ALL","House Mouse","Jdp2",99.79,0.366666667,1.233081874,1.09694e-07,"10.1621/YjauVBA6hX.1",NA
"1684",1825644,"Androgen receptor","ALL","ALL","House Mouse","Fam129b",99.79,0.366666667,1.194987417,1.09694e-07,"10.1621/YjauVBA6hX.1",NA
"1685",1825566,"Androgen receptor","ALL","ALL","House Mouse","Tmem41a",99.79,0.366666667,1.146991028,1.09694e-07,"10.1621/YjauVBA6hX.1",NA
